"reservation_id","room_id","employee_id","goal_id","travel_agency_id","client_id","arrival_date","departure_date"
497,171,11,2,1,427,"2016-12-21","2017-01-17"
498,360,8,5,1,360,"2016-12-17","2016-12-18"
499,291,10,1,1,43,"2017-04-24","2017-05-09"
500,99,10,5,1,574,"2015-05-08","2015-06-02"
501,434,15,2,1,557,"2018-04-30","2018-05-06"
502,371,5,5,1,1,"2016-10-08","2016-10-17"
503,110,6,1,1,835,"2015-03-09","2015-03-30"
504,335,6,2,1,807,"2015-11-07","2015-11-10"
505,496,3,5,1,778,"2017-04-15","2017-05-10"
506,68,12,1,1,895,"2015-04-06","2015-05-06"
507,156,6,3,1,941,"2015-11-19","2015-11-23"
508,418,10,3,1,733,"2017-09-30","2017-10-16"
509,249,11,5,1,816,"2018-01-03","2018-01-30"
510,279,14,1,1,178,"2017-12-05","2018-01-05"
511,123,15,3,1,932,"2015-03-18","2015-03-19"
512,458,12,1,1,91,"2016-04-20","2016-05-10"
513,21,11,2,1,590,"2017-05-31","2017-06-24"
514,113,10,2,1,821,"2016-06-09","2016-07-09"
515,488,8,2,1,333,"2015-02-08","2015-02-09"
516,419,10,4,1,411,"2016-07-15","2016-08-05"
517,351,13,3,1,844,"2018-01-21","2018-01-29"
518,229,13,1,1,493,"2017-03-01","2017-03-24"
519,23,10,4,1,216,"2015-07-21","2015-07-21"
520,46,8,4,1,839,"2018-08-07","2018-08-28"
521,139,7,5,1,334,"2016-11-16","2016-12-01"
522,287,16,5,1,753,"2015-09-07","2015-09-30"
523,252,4,4,1,898,"2018-05-03","2018-05-26"
524,217,5,4,1,213,"2016-11-06","2016-11-09"
525,27,9,1,1,280,"2018-03-21","2018-04-12"
526,80,12,2,1,423,"2016-10-21","2016-11-08"
527,26,14,1,1,208,"2017-05-24","2017-06-21"
528,12,8,2,1,536,"2017-03-13","2017-04-06"
529,200,9,1,1,592,"2016-05-29","2016-06-07"
530,251,6,3,1,578,"2015-05-08","2015-06-04"
531,44,2,3,1,419,"2016-08-13","2016-08-26"
532,486,11,3,1,21,"2018-05-19","2018-05-19"
533,98,8,1,1,430,"2015-12-15","2016-01-09"
534,338,9,1,1,562,"2017-07-16","2017-08-08"
535,149,15,3,1,123,"2016-10-06","2016-10-10"
536,273,4,2,1,34,"2018-07-28","2018-08-06"
537,38,4,3,1,613,"2018-06-25","2018-07-16"
538,260,11,5,1,646,"2018-04-09","2018-04-18"
539,158,7,2,1,888,"2016-08-13","2016-08-30"
540,264,2,3,1,668,"2016-10-17","2016-11-10"
541,354,12,1,1,99,"2016-09-01","2016-09-19"
542,319,12,2,1,940,"2016-02-13","2016-02-14"
543,490,12,3,1,551,"2017-10-28","2017-11-03"
544,375,8,5,1,876,"2016-10-30","2016-11-25"
545,172,2,1,1,597,"2016-11-09","2016-11-24"
546,386,8,4,1,444,"2015-04-18","2015-05-12"
547,332,5,3,1,114,"2015-10-13","2015-11-13"
548,443,7,5,1,802,"2015-09-29","2015-10-24"
549,195,11,5,1,6,"2018-06-22","2018-07-16"
550,411,13,2,1,701,"2015-07-15","2015-07-31"
551,238,11,3,1,724,"2017-01-10","2017-01-17"
552,499,8,4,1,438,"2016-02-05","2016-02-27"
553,164,14,4,1,918,"2017-02-13","2017-03-13"
554,403,7,3,1,437,"2018-07-20","2018-08-09"
555,486,12,4,1,94,"2016-05-27","2016-06-15"
556,390,5,1,1,453,"2017-12-09","2017-12-11"
557,439,6,1,1,725,"2016-02-29","2016-03-06"
558,94,8,4,1,916,"2017-11-21","2017-12-03"
559,384,3,1,1,44,"2016-04-21","2016-04-30"
560,27,15,1,1,527,"2017-10-29","2017-11-04"
561,26,3,4,1,108,"2015-09-30","2015-10-10"
562,65,4,4,1,339,"2016-05-17","2016-06-02"
563,160,1,2,1,210,"2016-09-03","2016-09-18"
564,249,16,3,1,619,"2015-03-23","2015-03-26"
565,450,15,3,1,724,"2017-11-16","2017-11-18"
566,441,2,3,1,838,"2018-06-30","2018-07-15"
567,38,6,4,1,458,"2017-12-26","2018-01-06"
568,282,6,4,1,913,"2016-12-21","2017-01-13"
569,477,7,1,1,757,"2017-10-04","2017-10-24"
570,153,6,3,1,511,"2018-05-18","2018-06-01"
571,182,8,2,1,606,"2016-09-03","2016-09-19"
572,46,5,4,1,313,"2015-07-05","2015-07-20"
573,56,5,4,1,48,"2018-07-18","2018-08-12"
574,194,14,2,1,342,"2015-08-20","2015-09-04"
575,7,8,2,1,863,"2018-07-16","2018-07-23"
576,332,3,4,1,449,"2015-04-22","2015-05-03"
577,358,4,5,1,52,"2018-04-09","2018-04-27"
578,282,14,5,1,216,"2015-05-24","2015-06-07"
579,284,13,5,1,771,"2017-12-21","2018-01-16"
580,486,5,3,1,707,"2017-04-02","2017-04-21"
581,101,14,5,1,786,"2018-05-27","2018-06-19"
582,80,9,5,1,921,"2017-01-28","2017-02-08"
583,128,14,5,1,51,"2015-08-17","2015-08-25"
584,106,10,2,1,345,"2015-12-21","2015-12-25"
585,229,14,3,1,703,"2017-12-05","2017-12-11"
586,44,16,3,1,602,"2016-09-12","2016-09-12"
587,345,15,5,1,266,"2018-02-24","2018-02-26"
588,8,1,3,1,821,"2017-09-14","2017-10-06"
589,429,13,1,1,229,"2018-05-22","2018-05-25"
590,288,9,3,1,95,"2017-11-22","2017-12-19"
591,119,11,1,1,481,"2016-04-28","2016-05-06"
592,273,16,3,1,343,"2017-12-04","2017-12-17"
593,60,16,1,1,883,"2015-02-06","2015-02-27"
594,141,15,2,1,330,"2018-02-20","2018-03-16"
595,41,7,1,1,833,"2017-11-07","2017-11-22"
596,483,7,1,1,641,"2017-10-22","2017-11-16"
597,242,14,2,1,144,"2017-01-28","2017-02-13"
598,322,15,4,1,752,"2018-06-03","2018-06-11"
599,194,10,3,1,35,"2018-07-21","2018-08-02"
600,291,14,1,1,290,"2016-12-02","2016-12-23"
601,159,4,5,1,171,"2016-02-13","2016-02-22"
602,414,3,4,1,777,"2017-01-10","2017-01-14"
603,104,10,5,1,895,"2015-12-16","2016-01-07"
604,429,10,2,1,682,"2017-01-27","2017-02-17"
605,107,2,4,1,573,"2015-05-18","2015-06-06"
606,73,4,5,1,725,"2016-02-18","2016-02-23"
607,310,15,1,1,78,"2015-08-05","2015-08-14"
608,192,11,2,1,895,"2015-06-15","2015-06-28"
609,130,10,4,1,703,"2018-02-18","2018-02-21"
610,38,4,5,1,18,"2018-06-01","2018-06-01"
611,195,1,5,1,644,"2015-03-04","2015-03-10"
612,331,16,3,1,352,"2015-05-17","2015-06-08"
613,191,9,5,1,817,"2015-06-18","2015-06-25"
614,245,7,3,1,734,"2017-03-09","2017-03-26"
615,249,4,5,1,746,"2015-05-28","2015-06-01"
616,108,9,4,1,440,"2017-01-28","2017-02-12"
617,3,3,3,1,18,"2016-10-05","2016-10-17"
618,231,4,3,1,590,"2016-02-14","2016-03-06"
619,456,3,3,1,194,"2018-03-22","2018-04-01"
620,25,13,4,1,107,"2017-03-14","2017-03-14"
621,240,11,5,1,6,"2015-10-01","2015-10-06"
622,464,13,5,1,670,"2015-11-11","2015-12-02"
623,263,7,2,1,46,"2016-12-30","2017-01-21"
624,316,9,5,1,129,"2018-01-06","2018-02-03"
625,288,14,2,1,566,"2017-04-02","2017-04-09"
626,431,3,4,1,106,"2018-09-18","2018-09-19"
627,270,16,2,1,134,"2017-03-15","2017-03-27"
628,325,10,5,1,415,"2015-12-24","2016-01-04"
629,99,10,5,1,584,"2016-07-16","2016-07-29"
630,263,13,1,1,85,"2015-06-15","2015-07-15"
631,499,6,3,1,555,"2017-06-01","2017-06-23"
632,328,12,3,1,452,"2018-02-03","2018-02-26"
633,104,3,1,1,161,"2017-08-03","2017-08-15"
634,482,8,3,1,294,"2016-07-24","2016-07-25"
635,136,7,1,1,807,"2017-09-08","2017-09-14"
636,485,13,4,1,758,"2016-03-12","2016-03-27"
637,384,3,2,1,405,"2018-04-05","2018-04-29"
638,334,3,2,1,17,"2015-05-16","2015-05-16"
639,429,14,2,1,110,"2015-06-23","2015-07-01"
640,50,2,1,1,695,"2016-02-07","2016-02-13"
641,243,8,1,1,660,"2017-01-29","2017-02-14"
642,413,4,3,1,194,"2015-04-30","2015-05-06"
643,409,6,1,1,185,"2016-08-25","2016-09-13"
644,404,6,2,1,100,"2017-10-22","2017-11-07"
645,140,9,4,1,700,"2015-02-19","2015-03-13"
646,214,13,3,1,343,"2016-06-15","2016-06-17"
647,210,16,5,1,212,"2016-04-11","2016-05-06"
648,372,10,2,1,20,"2017-10-17","2017-10-29"
649,254,8,4,1,194,"2018-07-24","2018-08-10"
650,77,10,2,1,367,"2015-08-21","2015-08-24"
651,350,12,3,1,529,"2015-08-14","2015-08-30"
652,71,14,3,1,213,"2015-08-12","2015-08-21"
653,128,2,5,1,715,"2016-05-07","2016-05-22"
654,288,4,5,1,413,"2018-08-31","2018-09-04"
655,86,1,3,1,31,"2016-09-21","2016-09-21"
656,299,12,2,1,634,"2015-07-15","2015-07-16"
657,172,2,4,1,913,"2015-04-25","2015-05-17"
658,481,8,1,1,93,"2015-12-08","2015-12-28"
659,408,3,4,1,541,"2017-03-29","2017-04-01"
660,25,7,2,1,229,"2017-01-18","2017-02-01"
661,65,6,2,1,242,"2018-04-10","2018-05-04"
662,301,1,4,1,898,"2016-04-01","2016-04-16"
663,28,4,3,1,751,"2015-10-26","2015-11-16"
664,30,8,5,1,637,"2016-05-01","2016-05-12"
665,105,5,3,1,206,"2017-11-25","2017-12-19"
666,363,6,2,1,76,"2018-04-17","2018-04-22"
667,390,10,1,1,98,"2015-02-26","2015-03-20"
668,143,8,5,1,162,"2015-04-08","2015-04-13"
669,179,5,4,1,581,"2017-08-18","2017-09-09"
670,374,8,1,1,205,"2016-02-27","2016-03-19"
671,261,4,3,1,131,"2015-09-15","2015-10-06"
672,154,13,3,1,598,"2015-02-16","2015-02-28"
673,236,2,3,1,207,"2016-05-01","2016-05-25"
674,465,9,5,1,554,"2015-12-20","2016-01-02"
675,216,5,1,1,667,"2018-04-13","2018-04-15"
676,19,8,5,1,86,"2017-10-27","2017-11-22"
677,56,5,2,1,55,"2015-05-20","2015-05-21"
678,71,9,5,1,149,"2016-11-22","2016-11-26"
679,232,11,2,1,155,"2016-08-17","2016-09-03"
680,110,7,1,1,73,"2017-01-23","2017-02-11"
681,471,10,3,1,354,"2017-09-02","2017-09-14"
682,486,3,1,1,287,"2016-10-06","2016-10-07"
683,79,2,5,1,658,"2018-07-21","2018-08-09"
684,285,1,1,1,306,"2017-07-04","2017-08-01"
685,108,16,1,1,196,"2018-06-25","2018-07-25"
686,356,11,4,1,175,"2015-07-06","2015-07-31"
687,115,2,5,1,706,"2016-02-11","2016-02-17"
688,299,1,4,1,186,"2017-11-29","2017-12-02"
689,25,3,3,1,581,"2017-01-21","2017-02-19"
690,352,6,1,1,621,"2016-01-10","2016-02-04"
691,84,6,5,1,735,"2017-07-15","2017-07-28"
692,500,4,1,1,904,"2016-05-16","2016-06-06"
693,215,13,2,1,54,"2017-06-22","2017-07-10"
694,11,1,3,1,244,"2016-05-04","2016-05-04"
695,379,3,3,1,428,"2015-06-27","2015-07-13"
696,452,13,2,1,647,"2016-05-25","2016-06-12"
697,142,7,5,1,546,"2018-07-09","2018-08-03"
698,455,7,5,1,37,"2015-06-04","2015-07-04"
699,229,12,4,1,55,"2017-09-04","2017-09-16"
700,456,12,5,1,620,"2017-11-13","2017-11-24"
701,38,1,4,1,560,"2017-05-02","2017-05-05"
702,127,7,3,1,477,"2016-03-22","2016-04-01"
703,478,2,3,1,507,"2015-08-14","2015-09-12"
704,138,5,1,1,623,"2018-08-15","2018-09-08"
705,77,9,4,1,23,"2017-03-13","2017-04-01"
706,6,8,5,1,33,"2017-09-10","2017-10-01"
707,91,15,4,1,379,"2018-08-06","2018-08-18"
708,491,8,2,1,702,"2017-06-09","2017-06-25"
709,411,4,3,1,499,"2016-06-16","2016-06-16"
710,172,4,3,1,949,"2016-05-08","2016-06-03"
711,101,13,4,1,3,"2017-08-12","2017-09-04"
712,83,10,3,1,136,"2018-01-18","2018-02-15"
713,149,9,2,1,539,"2016-08-08","2016-08-08"
714,12,15,2,1,99,"2015-04-23","2015-04-28"
715,384,2,5,1,212,"2017-04-17","2017-04-17"
716,68,8,1,1,762,"2017-01-11","2017-01-16"
717,251,10,2,1,542,"2017-04-26","2017-05-10"
718,203,4,5,1,56,"2017-03-18","2017-03-21"
719,487,11,2,1,455,"2017-02-26","2017-03-18"
720,13,2,4,1,9,"2018-09-21","2018-10-01"
721,288,1,1,1,311,"2017-11-30","2017-12-05"
722,375,12,1,1,514,"2016-11-29","2016-12-10"
723,124,11,1,1,591,"2017-10-12","2017-11-12"
724,225,12,5,1,796,"2015-10-19","2015-11-03"
725,356,16,4,1,756,"2015-02-21","2015-03-16"
726,270,3,1,1,260,"2018-03-05","2018-03-16"
727,179,10,3,1,443,"2017-07-07","2017-08-02"
728,467,7,4,1,697,"2015-10-09","2015-10-23"
729,38,1,4,1,815,"2016-04-22","2016-04-27"
730,445,7,2,1,282,"2017-01-14","2017-01-14"
731,480,3,5,1,185,"2016-12-02","2016-12-25"
732,335,15,4,1,330,"2016-08-11","2016-09-08"
733,135,5,1,1,870,"2018-04-23","2018-04-24"
734,101,11,2,1,543,"2016-11-20","2016-11-30"
735,386,5,3,1,805,"2016-12-05","2016-12-05"
736,77,12,3,1,682,"2015-01-31","2015-02-05"
737,327,15,2,1,595,"2018-01-12","2018-01-19"
738,333,3,5,1,573,"2016-03-21","2016-04-13"
739,206,12,2,1,933,"2015-05-11","2015-05-19"
740,155,7,2,1,223,"2017-03-16","2017-03-24"
741,261,6,3,1,460,"2017-06-13","2017-07-10"
742,357,2,4,1,450,"2016-04-22","2016-05-11"
743,125,13,5,1,334,"2015-10-01","2015-10-17"
744,107,12,2,1,789,"2017-06-28","2017-06-28"
745,351,10,1,1,288,"2018-04-28","2018-05-10"
746,216,11,2,1,250,"2018-07-08","2018-08-06"
747,79,10,1,1,622,"2016-04-25","2016-05-24"
748,88,5,3,1,780,"2016-04-26","2016-04-26"
749,228,1,1,1,445,"2018-09-04","2018-09-30"
750,394,10,4,1,632,"2018-06-01","2018-06-16"
751,376,5,2,1,122,"2017-06-05","2017-07-01"
752,386,4,1,1,729,"2017-06-24","2017-07-18"
753,145,14,3,1,158,"2016-12-21","2017-01-12"
754,60,5,2,1,261,"2017-09-18","2017-09-24"
755,277,11,1,1,352,"2015-04-02","2015-04-21"
756,387,13,3,1,126,"2018-04-19","2018-04-21"
757,440,13,4,1,714,"2016-09-11","2016-09-11"
758,313,2,3,1,263,"2018-09-14","2018-09-23"
759,59,15,3,1,159,"2016-11-12","2016-11-30"
760,199,12,1,1,400,"2016-05-22","2016-05-22"
761,85,6,5,1,694,"2018-08-26","2018-09-08"
762,113,4,3,1,950,"2018-01-06","2018-01-15"
763,305,7,3,1,473,"2015-03-19","2015-04-08"
764,273,4,3,1,946,"2016-11-10","2016-11-12"
765,224,11,5,1,102,"2017-02-10","2017-03-04"
766,351,7,1,1,503,"2015-06-20","2015-06-29"
767,411,13,5,1,649,"2016-03-13","2016-03-17"
768,479,12,3,1,425,"2018-03-09","2018-04-07"
769,96,1,2,1,605,"2017-11-30","2017-11-30"
770,446,10,3,1,47,"2016-11-24","2016-12-06"
771,44,11,1,1,689,"2016-09-19","2016-10-10"
772,478,13,4,1,691,"2015-11-13","2015-12-02"
773,5,14,5,1,823,"2017-08-22","2017-09-06"
774,95,4,2,1,910,"2018-02-08","2018-02-11"
775,445,8,2,1,898,"2017-05-07","2017-05-18"
776,374,11,2,1,868,"2015-02-07","2015-03-05"
777,329,14,2,1,168,"2017-11-05","2017-12-03"
778,83,8,3,1,103,"2017-08-01","2017-08-07"
779,278,10,3,1,360,"2015-05-14","2015-06-10"
780,228,11,2,1,227,"2015-04-13","2015-05-06"
781,453,15,4,1,192,"2016-12-08","2016-12-15"
782,424,11,1,1,666,"2016-01-30","2016-02-06"
783,159,16,3,1,719,"2015-06-14","2015-06-20"
784,395,16,1,1,946,"2017-05-29","2017-06-17"
785,233,8,4,1,667,"2015-03-08","2015-03-13"
786,64,9,5,1,219,"2017-09-07","2017-09-27"
787,13,5,5,1,437,"2017-04-21","2017-05-10"
788,489,9,3,1,422,"2017-10-01","2017-10-25"
789,110,11,5,1,764,"2018-06-17","2018-06-18"
790,173,12,1,1,114,"2017-04-15","2017-05-07"
791,52,9,3,1,38,"2015-09-20","2015-09-21"
792,171,7,4,1,529,"2018-04-05","2018-05-01"
793,88,14,5,1,602,"2016-12-20","2016-12-26"
794,373,3,4,1,431,"2017-01-03","2017-01-25"
795,82,9,1,1,43,"2018-04-17","2018-04-23"
796,388,2,4,1,31,"2015-09-12","2015-09-24"
797,171,12,3,1,732,"2016-08-07","2016-08-26"
798,377,5,5,1,584,"2016-05-24","2016-05-26"
799,367,2,4,1,546,"2018-07-22","2018-08-19"
800,86,10,3,1,781,"2018-08-15","2018-08-23"
801,269,13,4,1,896,"2015-11-02","2015-11-23"
802,18,16,3,1,392,"2016-02-28","2016-03-11"
803,234,10,4,1,721,"2017-02-09","2017-03-08"
804,402,12,1,1,496,"2017-11-08","2017-11-10"
805,358,12,1,1,399,"2016-07-28","2016-07-29"
806,445,12,1,1,443,"2018-02-13","2018-03-11"
807,357,9,5,1,194,"2018-06-09","2018-06-29"
808,203,3,5,1,664,"2016-06-30","2016-07-13"
809,313,15,1,1,869,"2016-02-15","2016-03-06"
810,155,15,1,1,879,"2017-01-28","2017-02-21"
811,488,12,5,1,633,"2015-01-31","2015-02-20"
812,102,6,5,1,718,"2016-06-22","2016-06-30"
813,137,2,2,1,237,"2017-02-25","2017-03-10"
814,204,4,4,1,249,"2015-12-07","2016-01-03"
815,305,6,3,1,119,"2016-10-25","2016-11-21"
816,312,10,3,1,597,"2015-11-01","2015-11-24"
817,30,16,2,1,593,"2018-01-07","2018-02-01"
818,226,1,1,1,732,"2018-05-14","2018-06-03"
819,375,9,5,1,467,"2017-12-04","2017-12-19"
820,250,5,5,1,485,"2016-12-20","2017-01-19"
821,344,9,4,1,342,"2017-01-18","2017-02-07"
822,334,16,5,1,141,"2016-03-27","2016-04-05"
823,100,11,3,1,620,"2015-10-21","2015-11-03"
824,370,11,3,1,915,"2018-06-05","2018-06-29"
825,110,12,4,1,341,"2017-06-12","2017-06-14"
826,243,10,3,1,501,"2017-03-28","2017-04-16"
827,75,2,4,1,527,"2018-03-29","2018-04-12"
828,123,3,3,1,141,"2015-08-09","2015-08-26"
829,158,13,1,1,872,"2017-12-18","2018-01-09"
830,64,13,3,1,294,"2017-12-21","2018-01-16"
831,133,14,2,1,331,"2017-11-26","2017-12-12"
832,8,10,5,1,460,"2016-11-05","2016-11-29"
833,239,13,5,1,587,"2018-01-07","2018-01-17"
834,437,4,3,1,459,"2016-10-01","2016-11-01"
835,184,14,4,1,440,"2015-02-19","2015-02-25"
836,294,5,3,1,11,"2017-06-05","2017-06-17"
837,76,16,1,1,317,"2017-12-31","2017-12-31"
838,42,2,3,1,745,"2015-11-21","2015-12-13"
839,3,4,5,1,780,"2015-07-04","2015-07-14"
840,351,9,4,1,226,"2016-02-06","2016-02-09"
841,410,11,5,1,817,"2015-03-19","2015-04-18"
842,22,9,1,1,514,"2016-06-27","2016-07-12"
843,116,5,5,1,363,"2015-05-01","2015-05-18"
844,311,10,5,1,564,"2017-02-19","2017-03-10"
845,120,7,2,1,184,"2016-10-15","2016-10-26"
846,112,16,4,1,919,"2016-06-05","2016-06-05"
847,122,11,3,1,664,"2017-08-02","2017-08-28"
848,358,9,4,1,505,"2016-03-30","2016-04-25"
849,92,5,4,1,362,"2017-01-20","2017-02-11"
850,461,10,1,1,895,"2018-08-08","2018-08-26"
851,449,14,2,1,854,"2016-12-25","2017-01-07"
852,343,4,3,1,813,"2015-08-11","2015-08-12"
853,492,10,1,1,449,"2017-04-12","2017-04-13"
854,200,7,1,1,134,"2017-10-05","2017-10-21"
855,251,7,3,1,279,"2015-02-28","2015-03-05"
856,146,16,5,1,664,"2016-11-26","2016-12-10"
857,395,7,2,1,729,"2017-10-14","2017-10-24"
858,10,2,5,1,301,"2015-12-17","2016-01-08"
859,211,2,3,1,284,"2018-03-06","2018-03-22"
860,32,9,5,1,465,"2018-09-08","2018-10-07"
861,483,10,3,1,536,"2017-05-27","2017-06-23"
862,159,1,4,1,857,"2018-08-02","2018-08-27"
863,308,1,4,1,737,"2017-11-08","2017-12-06"
864,491,7,2,1,934,"2016-04-09","2016-04-17"
865,269,4,2,1,616,"2017-03-08","2017-03-24"
866,380,5,3,1,852,"2015-04-15","2015-05-09"
867,200,16,3,1,882,"2015-08-03","2015-08-25"
868,349,15,3,1,328,"2017-10-15","2017-10-27"
869,109,8,4,1,189,"2015-12-14","2016-01-07"
870,143,12,1,1,910,"2015-12-30","2016-01-16"
871,451,4,4,1,700,"2018-07-03","2018-07-20"
872,258,10,2,1,6,"2015-08-06","2015-09-04"
873,485,3,5,1,192,"2015-12-10","2015-12-14"
874,30,13,2,1,413,"2017-03-08","2017-04-06"
875,138,15,1,1,921,"2018-04-24","2018-05-17"
876,361,15,1,1,742,"2016-06-26","2016-06-26"
877,299,14,1,1,310,"2016-05-29","2016-06-11"
878,83,4,1,1,648,"2016-08-19","2016-08-21"
879,12,7,4,1,700,"2017-10-05","2017-10-13"
880,100,9,1,1,360,"2016-03-14","2016-04-07"
881,95,1,3,1,648,"2015-08-23","2015-08-24"
882,375,3,1,1,290,"2016-08-12","2016-09-04"
883,22,10,3,1,353,"2017-05-05","2017-05-15"
884,293,9,4,1,932,"2017-06-14","2017-06-20"
885,36,9,1,1,140,"2017-11-21","2017-12-01"
886,318,10,2,1,933,"2015-03-08","2015-03-10"
887,85,6,2,1,232,"2018-01-15","2018-02-01"
888,94,9,4,1,526,"2015-09-12","2015-09-13"
889,289,9,5,1,271,"2015-07-05","2015-07-14"
890,146,6,3,1,917,"2016-01-17","2016-01-22"
891,472,14,5,1,231,"2017-03-14","2017-03-29"
892,446,16,4,1,443,"2016-04-03","2016-04-07"
893,53,16,5,1,362,"2018-02-07","2018-03-06"
894,215,2,2,1,721,"2016-01-12","2016-01-16"
895,485,2,4,1,306,"2016-01-29","2016-02-20"
896,281,15,3,1,550,"2017-11-15","2017-11-18"
897,388,1,2,1,46,"2018-08-05","2018-08-27"
898,440,12,3,1,146,"2016-10-04","2016-10-06"
899,374,10,3,1,704,"2017-05-21","2017-06-12"
900,286,13,2,1,131,"2015-10-14","2015-10-25"
901,20,9,2,1,38,"2018-06-25","2018-07-16"
902,30,15,2,1,562,"2015-04-03","2015-04-08"
903,75,8,4,1,606,"2016-02-14","2016-03-13"
904,319,11,4,1,695,"2018-02-16","2018-02-18"
905,196,14,5,1,833,"2016-09-22","2016-09-22"
906,414,7,5,1,741,"2017-11-11","2017-11-13"
907,180,14,4,1,845,"2017-09-25","2017-10-15"
908,48,13,4,1,373,"2016-08-20","2016-08-23"
909,247,4,4,1,885,"2018-09-24","2018-10-11"
910,290,15,2,1,302,"2015-02-05","2015-02-23"
911,402,9,1,1,580,"2016-07-16","2016-07-27"
912,438,11,4,1,554,"2015-12-08","2015-12-11"
913,77,15,1,1,751,"2016-02-22","2016-03-01"
914,65,4,2,1,619,"2016-01-25","2016-01-25"
915,294,1,3,1,218,"2016-11-27","2016-12-24"
916,327,8,3,1,421,"2015-10-30","2015-11-26"
917,246,3,1,1,578,"2016-10-13","2016-11-07"
918,441,7,1,1,211,"2018-04-26","2018-05-11"
919,139,14,5,1,295,"2016-06-08","2016-06-08"
920,494,6,2,1,446,"2017-05-23","2017-06-01"
921,495,9,2,1,502,"2017-07-08","2017-07-31"
922,240,12,2,1,493,"2015-05-11","2015-06-01"
923,164,14,1,1,910,"2016-02-13","2016-03-04"
924,77,9,2,1,300,"2015-02-25","2015-03-02"
925,215,15,5,1,488,"2017-03-08","2017-03-28"
926,381,1,2,1,742,"2016-03-16","2016-03-26"
927,88,5,4,1,454,"2015-05-11","2015-05-11"
928,185,3,3,1,613,"2016-11-01","2016-11-07"
929,467,2,5,1,43,"2016-08-24","2016-09-24"
930,490,13,1,1,226,"2018-03-23","2018-04-09"
931,94,13,2,1,403,"2016-01-25","2016-02-20"
932,359,10,2,1,663,"2017-06-21","2017-07-05"
933,299,13,2,1,408,"2016-08-20","2016-09-13"
934,320,14,4,1,117,"2017-05-20","2017-05-30"
935,409,2,5,1,69,"2017-05-02","2017-05-31"
936,291,5,3,1,606,"2015-01-24","2015-02-08"
937,335,4,3,1,209,"2016-08-28","2016-09-17"
938,415,7,5,1,151,"2016-01-10","2016-02-05"
939,337,5,3,1,462,"2017-08-16","2017-08-17"
940,421,1,1,1,139,"2016-08-27","2016-09-26"
941,116,11,3,1,579,"2017-06-04","2017-06-11"
942,337,14,4,1,114,"2016-04-01","2016-04-30"
943,58,5,5,1,746,"2016-06-23","2016-06-27"
944,20,5,1,1,512,"2018-03-23","2018-04-10"
945,210,4,1,1,706,"2015-11-25","2015-12-01"
946,414,7,5,1,234,"2015-06-28","2015-06-28"
947,102,12,2,1,929,"2015-03-18","2015-04-06"
948,326,7,5,1,341,"2017-08-16","2017-09-09"
949,335,12,2,1,37,"2018-06-01","2018-06-13"
950,33,10,2,1,664,"2017-09-15","2017-10-02"
951,154,8,5,1,56,"2017-07-13","2017-08-13"
952,226,16,2,1,715,"2017-10-01","2017-10-12"
953,396,10,5,1,53,"2018-09-11","2018-09-23"
954,153,9,2,1,722,"2015-02-05","2015-03-04"
955,375,5,4,1,938,"2018-02-19","2018-02-22"
956,16,8,5,1,662,"2015-03-06","2015-04-02"
957,61,14,3,1,724,"2016-08-30","2016-09-18"
958,63,5,5,1,298,"2017-09-26","2017-10-04"
959,397,11,4,1,601,"2015-07-03","2015-07-25"
960,223,3,4,1,348,"2016-03-23","2016-04-01"
961,262,13,2,1,266,"2015-11-10","2015-12-03"
962,68,5,4,1,51,"2016-02-05","2016-03-01"
963,221,16,3,1,94,"2015-11-08","2015-12-02"
964,317,14,5,1,536,"2015-05-07","2015-06-02"
965,4,14,1,1,334,"2015-04-25","2015-05-23"
966,435,12,2,1,545,"2018-01-14","2018-01-29"
967,447,3,4,1,800,"2015-09-14","2015-09-30"
968,338,11,4,1,132,"2018-08-16","2018-09-06"
969,399,13,4,1,640,"2015-07-31","2015-08-25"
970,482,6,5,1,733,"2015-12-04","2016-01-02"
971,159,2,5,1,819,"2017-08-16","2017-09-14"
972,249,6,3,1,676,"2015-04-21","2015-05-20"
973,254,11,3,1,293,"2016-07-26","2016-08-14"
974,105,10,4,1,433,"2018-03-14","2018-04-10"
975,422,14,2,1,878,"2017-04-20","2017-05-04"
976,178,15,5,1,321,"2017-02-03","2017-02-16"
977,16,1,2,1,918,"2018-08-05","2018-08-27"
978,162,7,5,1,496,"2016-05-23","2016-06-09"
979,265,2,4,1,716,"2016-08-16","2016-08-23"
980,179,12,2,1,13,"2017-10-07","2017-10-26"
981,341,11,5,1,97,"2017-05-06","2017-05-23"
982,432,5,4,1,439,"2018-05-08","2018-06-05"
983,276,16,5,1,409,"2016-10-06","2016-10-25"
984,469,7,4,1,165,"2015-02-23","2015-03-23"
985,448,2,5,1,426,"2017-11-02","2017-11-28"
986,310,13,2,1,260,"2015-06-21","2015-06-29"
987,432,11,5,1,253,"2015-05-27","2015-06-16"
988,319,10,1,1,122,"2016-05-30","2016-06-10"
989,340,3,5,1,429,"2017-05-29","2017-05-31"
990,482,8,5,1,804,"2017-04-12","2017-04-14"
991,348,15,3,1,188,"2016-05-07","2016-05-07"
992,441,1,4,1,106,"2017-01-08","2017-02-05"
993,428,14,5,1,696,"2015-01-31","2015-02-19"
994,117,10,5,1,395,"2017-07-27","2017-07-31"
