"service_order_id","service_id","reservation_id"
1881,7,13061
1882,6,11090
1883,9,18904
1884,11,10228
1885,2,4215
1886,4,8058
1887,6,21590
1888,10,18121
1889,6,20466
1890,3,24654
1891,11,1441
1892,4,19018
1893,7,19082
1894,3,24450
1895,6,17915
1896,9,14811
1897,6,12475
1898,4,15172
1899,10,18926
1900,11,9490
1901,11,15493
1902,3,3154
1903,7,16350
1904,7,1659
1905,4,22667
1906,9,4220
1907,8,22178
1908,2,20524
1909,7,9737
1910,1,11495
1911,4,22858
1912,11,13596
1913,4,7356
1914,5,504
1915,4,1437
1916,2,18658
1917,10,7655
1918,1,8453
1919,5,3312
1920,4,5524
1921,10,19896
1922,3,1518
1923,7,18849
1924,1,19038
1925,7,2317
1926,5,9333
1927,10,17076
1928,8,22933
1929,5,3184
1930,5,15704
1931,1,21496
1932,7,22967
1933,5,11474
1934,6,1338
1935,7,11252
1936,5,1908
1937,9,5460
1938,9,12101
1939,2,683
1940,8,22704
1941,4,7375
1942,4,18762
1943,4,5406
1944,8,6108
1945,8,16038
1946,3,20512
1947,10,15848
1948,6,2657
1949,7,11141
1950,6,23184
1951,8,24007
1952,6,11918
1953,11,2035
1954,9,20491
1955,8,1263
1956,4,8151
1957,1,22253
1958,10,5594
1959,11,12666
1960,11,10098
1961,2,20539
1962,5,24583
1963,1,653
1964,10,9120
1965,1,19070
1966,9,6872
1967,8,6344
1968,1,13096
1969,5,21102
1970,4,17921
1971,8,21711
1972,3,17597
1973,9,10480
1974,5,11024
1975,3,13081
1976,3,6806
1977,3,23821
1978,7,15788
1979,5,12960
1980,9,7553
1981,11,7590
1982,5,4397
1983,3,8049
1984,11,8376
1985,4,2082
1986,9,9698
1987,1,18933
1988,6,690
1989,3,8562
1990,9,17312
1991,3,20501
1992,1,11780
1993,3,15644
1994,5,13707
1995,7,1671
1996,3,20980
1997,1,1915
1998,9,2735
1999,11,20643
2000,2,14197
2001,5,8991
2002,9,16997
2003,3,21427
2004,5,8613
2005,2,8758
2006,5,12378
2007,7,11232
2008,3,2402
2009,7,17234
2010,6,23413
2011,10,5200
2012,10,18006
2013,4,8880
2014,4,3876
2015,11,7667
2016,1,16546
2017,4,22169
2018,8,16350
2019,8,14130
2020,10,2050
2021,5,16054
2022,10,21527
2023,8,24146
2024,7,12501
2025,2,24581
2026,1,7827
2027,4,6062
2028,10,2882
2029,5,18749
2030,11,9343
2031,9,5684
2032,1,19774
2033,2,15473
2034,6,4038
2035,1,6253
2036,9,1627
2037,11,15660
2038,2,9692
2039,10,23009
2040,4,14588
2041,10,4800
2042,3,13193
2043,5,1955
2044,7,19430
2045,4,3200
2046,10,15511
2047,1,21936
2048,7,21472
2049,9,1414
2050,11,24220
2051,8,15282
2052,9,5404
2053,4,10743
2054,10,1292
2055,11,1797
2056,8,18052
2057,7,5483
2058,7,4563
2059,4,16596
2060,6,546
2061,2,7489
2062,11,22808
2063,8,18468
2064,3,5768
2065,2,9659
2066,5,21968
2067,11,10973
2068,3,4105
2069,3,24584
2070,5,13091
2071,1,799
2072,5,9320
2073,10,15885
2074,9,3040
2075,3,15747
2076,10,16119
2077,11,2522
2078,1,5314
2079,10,2072
2080,11,19008
2081,7,18372
2082,1,10752
2083,4,20649
2084,1,7805
2085,8,24227
2086,3,20044
2087,1,22177
2088,3,13381
2089,4,20670
2090,9,13714
2091,8,13223
2092,1,8001
2093,6,12078
2094,6,24901
2095,10,16357
2096,4,12613
2097,11,10367
2098,11,16736
2099,3,6624
2100,11,3185
2101,4,13729
2102,6,2466
2103,8,24609
2104,5,9764
2105,5,8823
2106,4,20845
2107,6,2410
2108,10,24851
2109,3,16092
2110,2,10300
2111,1,6397
2112,1,10367
2113,7,23760
2114,9,15451
2115,5,790
2116,11,20814
2117,9,13427
2118,6,8146
2119,6,24401
2120,5,16905
2121,6,11388
2122,3,5997
2123,7,10613
2124,5,1314
2125,4,19480
2126,8,9180
2127,5,23392
2128,8,10435
2129,1,2968
2130,6,2259
2131,4,19222
2132,9,232
2133,2,1380
2134,8,15493
2135,11,8974
2136,11,3787
2137,8,14832
2138,4,23517
2139,4,15733
2140,4,20301
2141,10,18193
2142,10,14098
2143,1,2482
2144,1,21115
2145,7,1654
2146,8,14713
2147,7,14610
2148,8,12596
2149,4,14628
2150,8,11578
2151,8,15101
2152,9,22807
2153,2,23744
2154,1,12598
2155,9,19270
2156,4,1455
2157,9,21461
2158,2,3115
2159,8,547
2160,2,14121
2161,4,11038
2162,10,13984
2163,10,20514
2164,11,24137
2165,2,4614
2166,5,18746
2167,11,1765
2168,11,18239
2169,9,15326
2170,5,3038
2171,7,15663
2172,9,23213
2173,6,5213
2174,1,16793
2175,2,14102
2176,7,12644
2177,10,4733
2178,1,11478
2179,7,13953
2180,2,20494
2181,5,17389
2182,11,1794
2183,4,2197
2184,2,17799
2185,1,19855
2186,5,8798
2187,1,20824
2188,11,13938
2189,2,19391
2190,3,11352
2191,11,23012
2192,6,12616
2193,4,1173
2194,7,1621
2195,2,18230
2196,8,310
2197,1,3883
2198,7,19858
2199,8,2549
2200,9,22170
2201,4,17111
2202,6,17028
2203,2,17349
2204,2,5791
2205,7,11333
2206,9,7508
2207,2,11703
2208,11,12667
2209,1,295
2210,4,8281
2211,11,7570
2212,1,24427
2213,11,7609
2214,5,21430
2215,7,6174
2216,8,7155
2217,10,15408
2218,4,16849
2219,4,13954
2220,8,1701
2221,6,4811
2222,7,1051
2223,6,21823
2224,5,13027
2225,6,20671
2226,10,8284
2227,7,1909
2228,1,11520
2229,6,16302
2230,4,23101
2231,4,8190
2232,9,12294
2233,11,23875
2234,10,1114
2235,5,8720
2236,3,24177
2237,4,24224
2238,9,10871
2239,5,4809
2240,8,15384
2241,11,5124
2242,7,7951
2243,11,11656
2244,1,14246
2245,1,24706
2246,11,6451
2247,7,5620
2248,2,5975
2249,4,22508
2250,11,445
2251,9,18251
2252,2,6424
2253,10,21842
2254,5,19895
2255,6,22865
2256,2,13816
2257,7,16744
2258,11,8642
2259,9,15983
2260,3,8561
2261,2,19977
2262,6,2107
2263,1,12764
2264,3,5726
2265,5,13306
2266,11,24751
2267,7,11207
2268,10,16573
2269,10,16207
2270,1,4695
2271,8,19905
2272,10,17818
2273,5,9056
2274,4,1811
2275,1,3130
2276,5,10509
2277,1,10996
2278,7,3105
2279,3,7769
2280,3,10963
2281,3,1898
2282,1,13336
2283,4,1622
2284,8,7976
2285,7,7680
2286,7,14540
2287,9,16426
2288,2,4596
2289,3,23400
2290,2,4338
2291,7,24287
2292,2,12576
2293,3,16131
2294,1,3317
2295,6,23017
2296,9,17707
2297,5,14036
2298,6,10276
2299,3,16261
2300,2,6588
2301,7,14187
2302,11,19218
2303,8,3241
2304,5,9549
2305,8,6928
2306,6,15376
2307,11,7669
2308,2,19904
2309,10,20316
2310,6,18249
2311,5,14280
2312,1,19468
2313,6,1234
2314,8,18498
2315,3,20950
2316,1,11174
2317,3,18480
2318,6,24803
2319,8,21987
2320,1,8830
2321,11,10774
2322,11,16997
2323,2,18135
2324,10,16141
2325,6,16857
2326,7,4115
2327,11,7671
2328,10,1732
2329,11,3242
2330,2,16011
2331,3,14505
2332,11,12610
2333,4,7002
2334,5,8895
2335,1,7839
2336,1,4807
2337,1,21817
2338,3,22304
2339,10,11976
2340,9,6989
2341,10,16105
2342,4,14941
2343,6,5714
2344,8,19969
2345,8,1228
2346,11,19536
2347,11,12843
2348,10,23031
2349,4,15796
2350,11,19796
2351,10,1065
2352,9,2529
2353,4,630
2354,9,21417
2355,5,11594
2356,5,4329
2357,11,9084
2358,6,296
2359,9,8663
2360,10,24619
2361,3,22907
2362,7,21437
2363,9,14808
2364,11,13968
2365,8,20662
2366,7,17093
2367,9,20898
2368,1,15344
2369,9,9971
2370,11,21714
2371,11,24064
2372,1,8315
2373,4,4401
2374,10,10924
2375,2,16035
2376,9,24568
2377,5,7135
2378,7,22904
2379,1,828
2380,3,11672
2381,1,17920
2382,8,23083
2383,2,13210
2384,6,11008
2385,11,8696
2386,1,14142
2387,7,23056
2388,6,2188
2389,8,13332
2390,2,4141
2391,6,5397
2392,4,22133
2393,4,1667
2394,4,6965
2395,8,14645
2396,11,15561
2397,1,5111
2398,4,11161
2399,10,6584
2400,4,15990
2401,5,18312
2402,6,24918
2403,1,22025
2404,2,10637
2405,9,21350
2406,6,21904
2407,6,23136
2408,9,3146
2409,4,15562
2410,6,24419
2411,4,4100
2412,7,19177
2413,11,6227
2414,4,17739
2415,3,22660
2416,1,2998
2417,8,21801
2418,10,18569
2419,2,3524
2420,4,16086
2421,9,4763
2422,4,14190
2423,5,24018
2424,4,19348
2425,7,18451
2426,9,15906
2427,8,10424
2428,3,2066
2429,5,17015
2430,5,10254
2431,9,2781
2432,3,107
2433,8,12905
2434,6,16729
2435,6,13666
2436,11,24658
2437,7,17010
2438,1,19869
2439,8,4529
2440,9,12954
2441,3,20574
2442,1,23817
2443,2,3912
2444,10,22497
2445,8,15081
2446,6,22735
2447,7,4675
2448,9,5837
2449,2,18871
2450,9,14969
2451,1,19328
2452,8,18173
2453,11,11009
2454,10,11119
2455,2,730
2456,9,9345
2457,6,21293
2458,6,19347
2459,9,22963
2460,5,24603
2461,3,431
2462,11,17268
2463,11,17937
2464,5,12039
2465,2,19331
2466,9,5810
2467,4,10406
2468,11,12926
2469,8,17303
2470,1,17513
2471,9,22984
2472,10,15660
2473,8,7933
2474,5,8333
2475,2,18633
2476,2,5093
2477,9,7930
2478,9,8010
2479,10,21683
2480,7,6467
2481,4,11738
2482,4,2248
2483,9,6205
2484,10,2549
2485,8,18510
2486,8,10763
2487,11,23926
2488,5,19768
2489,1,2001
2490,10,3683
2491,5,21969
2492,4,2060
2493,3,21365
2494,1,13343
2495,5,425
2496,4,8504
2497,11,4190
2498,2,8406
2499,9,3308
2500,1,7729
2501,8,11443
2502,1,6389
2503,8,12996
2504,10,16266
2505,8,7918
2506,4,19942
2507,2,2181
2508,7,12300
2509,9,18503
2510,4,12308
2511,8,19176
2512,9,17876
2513,10,17912
2514,6,8393
2515,10,1133
2516,5,4534
2517,9,15965
2518,10,14370
2519,5,22004
2520,10,16762
2521,1,13795
2522,10,16487
2523,11,8300
2524,2,4358
2525,7,24817
2526,3,1282
2527,3,9324
2528,5,24645
2529,7,14478
2530,11,15099
2531,7,3064
2532,3,2727
2533,2,24554
2534,2,9793
2535,3,15471
2536,6,2830
2537,2,19431
2538,4,517
2539,9,2061
2540,10,635
2541,8,19569
2542,10,10977
2543,9,12389
2544,1,15882
2545,4,14880
2546,2,7380
2547,3,7684
2548,5,2007
2549,4,18929
2550,2,14486
2551,3,8961
2552,6,1749
2553,10,10134
2554,2,2801
2555,7,23712
2556,2,9562
2557,3,10984
2558,4,17406
2559,5,8533
2560,11,4511
2561,11,19771
2562,8,20763
2563,7,4348
2564,7,5478
2565,11,22105
2566,5,17395
2567,2,14070
2568,1,6538
2569,7,16915
2570,6,7765
2571,9,3909
2572,2,5442
2573,2,11481
2574,7,22147
2575,1,10476
2576,9,11044
2577,10,20381
2578,9,1551
2579,2,6987
2580,4,4514
2581,11,14517
2582,3,24178
2583,5,17951
2584,5,21006
2585,8,7117
2586,4,18464
2587,6,22613
2588,10,10143
2589,4,10032
2590,3,8624
2591,7,6596
2592,7,24206
2593,4,13273
2594,1,15029
2595,2,23670
2596,2,14756
2597,5,15007
2598,4,22542
2599,1,16275
2600,10,15343
2601,2,14048
2602,9,22217
2603,3,14561
2604,2,672
2605,9,14912
2606,9,17585
2607,3,17817
2608,10,14583
2609,3,12799
2610,1,847
2611,3,3242
2612,2,22981
2613,3,12120
2614,10,7163
2615,1,13192
2616,2,11154
2617,3,23987
2618,10,11702
2619,11,12510
2620,5,10570
2621,9,2208
2622,4,22448
2623,5,8386
2624,1,24112
2625,5,16719
2626,8,7890
2627,10,21758
2628,5,3390
2629,3,10559
2630,3,5415
2631,10,7000
2632,7,22526
2633,4,18500
2634,11,4038
2635,2,23173
2636,11,8873
2637,10,19871
2638,1,4678
2639,8,14550
2640,2,24015
2641,11,12885
2642,11,15902
2643,7,22007
2644,5,4385
2645,7,19411
2646,3,15106
2647,7,13960
2648,1,21394
2649,1,14063
2650,3,15025
2651,8,24769
2652,2,18517
2653,10,12901
2654,11,3998
2655,3,17223
2656,5,16719
2657,8,496
2658,9,11718
2659,11,15731
2660,5,11564
2661,4,10516
2662,5,6353
2663,7,9018
2664,5,15821
2665,3,12948
2666,10,5381
2667,10,10600
2668,1,20686
2669,10,11194
2670,3,9964
2671,3,10375
2672,10,13550
2673,5,18111
2674,4,9108
2675,6,16785
2676,9,12665
2677,1,6375
2678,4,23660
2679,1,24763
2680,7,433
2681,7,4122
2682,2,18556
2683,1,2552
2684,8,995
2685,6,11676
2686,7,4246
2687,11,9803
2688,3,10804
2689,4,18006
2690,7,698
2691,9,22360
2692,4,4057
2693,9,14626
2694,7,15912
2695,11,8968
2696,5,8224
2697,11,4046
2698,2,18214
2699,4,13892
2700,3,21288
2701,1,11367
2702,2,19300
2703,11,11188
2704,9,16473
2705,6,10226
2706,1,22884
2707,3,18713
2708,2,14401
2709,1,1164
2710,5,3373
2711,5,19673
2712,8,160
2713,7,21228
2714,10,13091
2715,6,10722
2716,10,7538
2717,6,22872
2718,7,18710
2719,7,13898
2720,8,11750
2721,4,23776
2722,7,19789
2723,6,9704
2724,4,15614
2725,1,329
2726,8,15218
2727,5,10187
2728,7,1545
2729,5,4263
2730,8,1179
2731,11,20449
2732,4,18958
2733,3,8286
2734,4,16171
2735,4,14419
2736,4,6390
2737,4,2220
2738,1,6870
2739,10,3350
2740,10,9434
2741,3,22134
2742,11,5802
2743,3,21568
2744,5,21853
2745,2,1134
2746,9,3416
2747,4,1002
2748,11,9503
2749,2,13906
2750,4,20917
2751,1,10506
2752,8,14903
2753,6,15437
2754,6,6773
2755,3,293
2756,11,21275
2757,8,24414
2758,11,12093
2759,3,23452
2760,7,12873
2761,7,18854
2762,1,4579
2763,8,11880
2764,3,18895
2765,4,12497
2766,8,22337
2767,2,19967
2768,4,4465
2769,5,4228
2770,4,17957
2771,8,20003
2772,5,16164
2773,2,5726
2774,6,7049
2775,4,8953
2776,10,3977
2777,5,15681
2778,5,15647
2779,11,18607
2780,5,5156
2781,10,5795
2782,6,12135
2783,7,1669
2784,6,24268
2785,2,7659
2786,5,9430
2787,10,15121
2788,2,6955
2789,4,9018
2790,8,229
2791,2,23361
2792,10,13161
2793,8,20441
2794,5,5710
2795,11,12571
2796,9,1825
2797,3,18722
2798,3,23214
2799,2,8282
2800,5,18988
2801,1,18721
2802,6,5436
2803,7,7052
2804,4,12255
2805,11,2181
2806,4,8504
2807,10,24175
2808,11,11092
2809,8,22551
2810,7,3810
2811,5,12492
2812,7,22056
2813,2,1378
2814,3,21083
2815,6,22033
2816,5,5175
2817,11,20045
2818,7,885
2819,6,19495
2820,9,3215
2821,7,11799
2822,8,17600
2823,9,5242
2824,9,12795
2825,4,19256
2826,4,12009
2827,4,9850
2828,8,5988
2829,4,9728
2830,8,7588
2831,7,16124
2832,6,18403
2833,10,12692
2834,3,9806
2835,6,4459
2836,10,4192
2837,5,17279
2838,10,852
2839,5,2290
2840,11,7149
2841,2,17881
2842,10,24432
2843,4,17612
2844,3,16507
2845,4,4422
2846,7,24877
2847,5,21779
2848,2,21514
2849,7,19095
2850,2,1868
2851,9,8417
2852,4,9575
2853,6,7069
2854,8,18312
2855,1,10727
2856,5,1344
2857,7,7472
2858,4,18877
2859,11,19929
2860,1,3708
2861,8,13571
2862,11,9335
2863,6,14748
2864,7,21954
2865,10,20984
2866,6,8152
2867,7,6639
2868,5,1161
2869,9,3981
2870,2,11605
2871,11,8529
2872,6,21047
2873,2,6055
2874,2,23227
2875,10,17010
2876,1,2764
2877,5,14362
2878,2,4881
2879,1,22731
2880,4,4906
2881,6,10751
2882,8,1905
2883,2,3773
2884,8,2128
2885,4,1439
2886,6,5351
2887,10,22807
2888,3,3194
2889,1,24040
2890,4,12080
2891,8,14488
2892,7,24504
2893,3,329
2894,8,5548
2895,8,18074
2896,7,1515
2897,11,3534
2898,4,18084
2899,9,11525
2900,3,16403
2901,5,18524
2902,6,18305
2903,3,15273
2904,11,16264
2905,8,17178
2906,5,20105
2907,11,20616
2908,5,14751
2909,2,8095
2910,4,22392
2911,8,8319
2912,7,16236
2913,11,23796
2914,11,6410
2915,7,13255
2916,6,14745
2917,2,2742
2918,5,5737
2919,7,6395
2920,9,2641
2921,4,23310
2922,1,5385
2923,5,6861
2924,5,12186
2925,7,14203
2926,11,19563
2927,7,23478
2928,11,19192
2929,1,2512
2930,6,7465
2931,7,22328
2932,2,17304
2933,2,13983
2934,8,23236
2935,7,6295
2936,5,9047
2937,5,6259
2938,4,22050
2939,11,17442
2940,11,19758
2941,8,939
2942,2,24890
2943,7,4027
2944,9,5774
2945,7,21605
2946,9,1832
2947,8,12139
2948,10,19404
2949,2,23446
2950,1,10527
2951,2,9767
2952,7,7502
2953,8,16578
2954,8,888
2955,8,14667
2956,5,5803
2957,3,5528
2958,6,1503
2959,10,8844
2960,7,13119
2961,4,1816
2962,3,5194
2963,11,7739
2964,11,24308
2965,5,15805
2966,8,3672
2967,2,19891
2968,11,3014
2969,11,7699
2970,6,22604
2971,7,20346
2972,1,4298
2973,5,24011
2974,1,15880
2975,6,3494
2976,10,23605
2977,11,16294
2978,10,20005
2979,8,21975
2980,8,4817
2981,4,16457
2982,2,3427
2983,2,13177
2984,4,18274
2985,11,12438
2986,1,5917
2987,9,2198
2988,6,16794
2989,5,1573
2990,10,6806
2991,1,16290
2992,9,10310
2993,9,11540
2994,9,16103
2995,1,5713
2996,1,13912
2997,1,23464
2998,3,1866
2999,9,14014
3000,1,12483
3001,6,9628
3002,1,12697
3003,11,11333
3004,11,3852
3005,2,7426
3006,8,12905
3007,2,5723
3008,4,3386
3009,8,18979
3010,2,23397
3011,10,6325
3012,11,7609
3013,5,24973
3014,4,5829
3015,11,11350
3016,10,7731
3017,9,15233
3018,7,13841
3019,3,2942
3020,4,7953
3021,1,3487
3022,4,383
3023,1,10017
3024,8,12341
3025,2,811
3026,11,18627
3027,4,22178
3028,6,13576
3029,4,12342
3030,9,21982
3031,5,9635
3032,2,21393
3033,11,850
3034,8,13606
3035,5,10220
3036,1,8729
3037,10,10340
3038,6,126
3039,5,6203
3040,10,9368
3041,5,11894
3042,7,4424
3043,4,6036
3044,9,14694
3045,5,14373
3046,9,2913
3047,7,10810
3048,8,6117
3049,9,11643
3050,8,6170
3051,4,13833
3052,6,5345
3053,5,20390
3054,3,20429
3055,8,8845
3056,5,9557
3057,10,9657
3058,5,16834
3059,11,2408
3060,9,5521
3061,4,19047
3062,5,22201
3063,7,21243
3064,11,4367
3065,10,6342
3066,6,22361
3067,6,15275
3068,11,11938
3069,7,21023
3070,10,7389
3071,11,24948
3072,8,23309
3073,7,18661
3074,8,16801
3075,4,9697
3076,2,3053
3077,6,21303
3078,11,17269
3079,11,1389
3080,10,13007
3081,9,18971
3082,6,4895
3083,5,9905
3084,3,11563
3085,5,23052
3086,4,11097
3087,4,11432
3088,2,8684
3089,5,7985
3090,2,17741
3091,5,8011
3092,6,19322
3093,9,15285
3094,2,23600
3095,10,23834
3096,7,18776
3097,8,19605
3098,2,9532
3099,2,3567
3100,7,3405
3101,11,18437
3102,3,22323
3103,4,8039
3104,9,11803
3105,6,8381
3106,11,21618
3107,8,9447
3108,6,5055
3109,10,9537
3110,4,6782
3111,4,418
3112,7,1360
3113,5,18824
3114,5,5715
3115,4,20574
3116,8,14551
3117,2,12383
3118,1,7059
3119,3,19540
3120,11,16158
3121,9,13135
3122,11,18045
3123,8,11433
3124,8,14570
3125,11,14663
3126,4,1742
3127,7,10921
3128,11,2242
3129,4,16673
3130,8,7712
3131,1,24007
3132,3,1711
3133,7,8592
3134,1,17946
3135,3,16286
3136,2,14224
3137,6,5858
3138,7,20834
3139,1,23324
3140,5,7586
3141,10,3218
3142,9,18305
3143,3,5049
3144,2,3692
3145,7,18406
3146,10,12117
3147,6,14517
3148,5,4456
3149,9,15965
3150,7,20901
3151,11,3493
3152,3,2442
3153,3,3947
3154,10,6620
3155,10,21350
3156,4,5895
3157,2,17238
3158,6,24780
3159,8,12454
3160,11,11061
3161,5,8900
3162,5,10236
3163,10,1977
3164,2,11223
3165,1,22856
3166,9,13488
3167,10,12425
3168,4,8938
3169,3,8412
3170,5,9782
3171,4,16816
3172,3,22885
3173,5,19180
3174,8,12958
3175,2,3782
3176,5,24756
3177,2,9923
3178,6,18220
3179,7,24550
3180,10,3580
3181,6,15032
3182,2,23610
3183,9,9662
3184,10,3101
3185,8,5632
3186,4,17436
3187,8,4738
3188,3,11735
3189,8,12889
3190,5,13460
3191,3,9884
3192,8,17849
3193,5,8693
3194,5,19686
3195,6,24247
3196,11,10030
3197,1,14215
3198,11,4049
3199,6,3632
3200,10,10268
3201,11,22212
3202,8,15546
3203,2,14203
3204,6,2567
3205,4,15918
3206,1,16942
3207,3,1440
3208,5,22818
3209,4,15736
3210,2,7490
3211,7,4953
3212,6,7993
3213,8,11659
3214,2,16892
3215,11,4551
3216,4,19947
3217,1,5799
3218,10,8167
3219,3,610
3220,10,15164
3221,4,8731
3222,10,15665
3223,9,16116
3224,9,7276
3225,4,22183
3226,7,11478
3227,8,9775
3228,4,10798
3229,1,3292
3230,9,6486
3231,11,2760
3232,4,888
3233,1,9203
3234,3,3951
3235,4,7044
3236,6,20535
3237,5,17208
3238,11,535
3239,5,21356
3240,9,6659
3241,11,9597
3242,2,19225
3243,4,6811
3244,1,13124
3245,7,17924
3246,8,7077
3247,9,23617
3248,4,24698
3249,11,24679
3250,5,9290
3251,6,12264
3252,10,13424
3253,10,18166
3254,10,3665
3255,6,23500
3256,9,20034
3257,1,24233
3258,1,4991
3259,5,7198
3260,6,14838
3261,1,5775
3262,9,6015
3263,8,10167
3264,10,18864
3265,7,18835
3266,10,10718
3267,1,873
3268,1,13124
3269,3,3043
3270,8,23263
3271,7,22367
3272,2,2781
3273,2,5252
3274,1,19746
3275,5,16208
3276,7,14152
3277,1,12926
3278,9,9022
3279,3,3380
3280,8,16343
3281,5,24137
3282,4,2906
3283,3,24822
3284,5,18874
3285,3,8249
3286,3,16126
3287,3,16742
3288,10,19652
3289,3,6566
3290,8,8174
3291,5,13565
3292,4,10560
3293,2,23081
3294,6,11763
3295,2,9524
3296,3,12031
3297,10,15178
3298,6,16942
3299,11,23805
3300,8,1091
3301,1,24405
3302,10,14156
3303,6,19977
3304,3,20211
3305,4,13069
3306,1,21642
3307,8,8283
3308,1,16355
3309,11,2
3310,3,13778
3311,1,12673
3312,7,20192
3313,2,14685
3314,9,8417
3315,11,3803
3316,8,2099
3317,4,2676
3318,10,10086
3319,5,15527
3320,4,15148
3321,9,8667
3322,7,6939
3323,8,3147
3324,3,11882
3325,4,24764
3326,11,23523
3327,4,20906
3328,9,15064
3329,5,5755
3330,5,24970
3331,7,22788
3332,2,6851
3333,8,15693
3334,4,20971
3335,8,20511
3336,11,2327
3337,10,9170
3338,8,20739
3339,3,21685
3340,2,1002
3341,3,20720
3342,8,24304
3343,1,555
3344,5,6560
3345,10,5670
3346,7,15534
3347,10,7096
3348,3,23057
3349,5,20587
3350,2,6011
3351,9,3033
3352,6,11565
3353,3,10862
3354,8,20836
3355,1,1369
3356,3,13936
3357,11,2880
3358,5,2842
3359,11,2109
3360,1,16013
3361,8,8219
3362,8,2216
3363,3,13629
3364,7,1659
3365,5,4060
3366,8,14909
3367,5,18752
3368,1,18121
3369,8,24269
3370,11,10693
3371,4,19339
3372,8,11584
3373,8,23681
3374,8,8601
3375,1,4520
3376,4,16205
3377,2,23442
3378,3,14559
3379,10,5521
3380,6,7408
3381,9,11086
3382,2,17334
3383,8,2680
3384,9,10999
3385,5,6636
3386,10,8512
3387,1,22639
3388,9,18528
3389,10,20027
3390,4,7732
3391,11,21088
3392,11,892
3393,8,22485
3394,9,19180
3395,1,21593
3396,3,17115
3397,9,11566
3398,11,20032
3399,2,23843
3400,11,1950
3401,2,14487
3402,2,13261
3403,7,10128
3404,10,14348
3405,11,18989
3406,6,17052
3407,3,5788
3408,3,3298
3409,11,21300
3410,7,8628
3411,6,1325
3412,8,17385
3413,4,23064
3414,11,13281
3415,5,1310
3416,1,21020
3417,7,2217
3418,8,5628
3419,5,6055
3420,8,4660
3421,8,20537
3422,5,515
3423,7,17179
3424,3,9797
3425,8,1101
3426,2,13824
3427,11,9791
3428,10,23364
3429,4,6415
3430,7,1301
3431,10,11231
3432,5,3964
3433,5,17677
3434,1,12373
3435,1,9327
3436,1,1293
3437,2,17822
3438,11,1976
3439,10,16443
3440,3,18010
3441,7,19262
3442,3,14198
3443,10,24234
3444,6,9655
3445,3,21254
3446,1,14283
3447,1,21789
3448,5,16837
3449,7,14519
3450,1,23205
3451,5,9758
3452,3,19824
3453,6,13211
3454,11,9662
3455,2,7947
3456,1,3929
3457,3,15812
3458,4,23084
3459,9,5797
3460,2,8290
3461,7,15357
3462,10,23589
3463,9,24355
3464,10,16694
3465,9,8706
3466,11,11824
3467,5,22736
3468,1,7409
3469,1,2157
3470,10,21043
3471,6,16671
3472,8,23912
3473,5,11974
3474,11,262
3475,11,9710
3476,4,17579
3477,9,14709
3478,7,17282
3479,11,12575
3480,11,23034
3481,7,5538
3482,11,5038
3483,7,9856
3484,11,1857
3485,11,17659
3486,2,12140
3487,8,962
3488,11,23917
3489,2,21385
3490,10,16964
3491,3,142
3492,2,776
3493,6,6541
3494,9,15544
3495,4,24620
3496,7,2203
3497,10,20931
3498,9,12910
3499,11,1868
3500,11,5028
3501,5,13978
3502,8,8048
3503,3,2469
3504,6,13469
3505,6,7636
3506,7,2753
3507,1,21752
3508,7,9928
3509,8,4563
3510,5,2508
3511,8,13701
3512,4,19050
3513,8,5867
3514,7,2352
3515,1,6458
3516,11,13765
3517,4,24602
3518,6,220
3519,1,20200
3520,5,4438
3521,8,3043
3522,6,4298
3523,8,23632
3524,6,564
3525,8,16357
3526,5,21059
3527,10,9120
3528,8,18387
3529,5,19060
3530,11,18216
3531,7,19804
3532,5,14883
3533,4,5435
3534,9,11033
3535,2,9830
3536,2,5631
3537,11,22087
3538,1,12378
3539,4,1694
3540,7,17463
3541,6,93
3542,5,1088
3543,7,6181
3544,9,16848
3545,11,9538
3546,2,9694
3547,5,6731
3548,5,24807
3549,4,22710
3550,5,12175
3551,11,822
3552,8,19842
3553,5,10166
3554,1,16529
3555,9,1979
3556,9,14336
3557,10,5964
3558,7,10066
3559,6,3157
3560,8,17678
3561,11,8805
3562,10,14221
3563,11,10417
3564,5,17203
3565,11,24648
3566,3,3402
3567,1,8144
3568,6,10754
3569,2,10654
3570,11,20401
3571,11,9790
3572,5,8731
3573,1,13841
3574,9,13261
3575,3,18063
3576,6,7187
3577,8,13215
3578,5,7387
3579,5,20510
3580,9,14193
3581,7,7277
3582,1,8702
3583,1,6194
3584,10,18052
3585,11,19786
3586,1,15324
3587,4,23546
3588,11,20897
3589,7,2798
3590,1,19951
3591,8,13987
3592,2,24569
3593,11,22984
3594,5,14188
3595,6,4992
3596,9,6685
3597,11,7081
3598,6,14914
3599,7,4492
3600,11,20376
3601,6,20397
3602,3,13736
3603,2,15267
3604,10,18682
3605,10,22243
3606,9,21072
3607,10,1718
3608,5,1955
3609,1,7340
3610,11,21845
3611,1,20029
3612,10,15371
3613,4,2354
3614,9,5971
3615,2,17172
3616,5,3623
